power,aref,vref,xref,v_current,x_current_ticks,x_current_rads,pos1,pos2,to_pos_2,current
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
-0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.127,3000.000,58.888,117.156,-0.000,116,-1.048,-60.000,60.000,true,0.003
0.152,3000.000,108.882,118.970,-0.000,116,-1.048,-60.000,60.000,true,0.003
0.181,3000.000,166.451,122.165,-0.000,116,-1.048,-60.000,60.000,true,0.003
0.208,3000.000,218.631,125.967,-0.000,117,-1.039,-60.000,60.000,true,0.003
0.232,3000.000,266.867,130.258,60.000,119,-1.035,-60.000,60.000,true,0.003
0.261,3000.000,319.171,135.823,100.000,122,-1.022,-60.000,60.000,true,0.962
0.294,3000.000,381.306,143.720,120.000,124,-1.010,-60.000,60.000,true,0.962
0.320,3000.000,429.644,150.643,140.000,128,-0.997,-60.000,60.000,true,0.962
0.344,3000.000,475.523,157.915,200.000,132,-0.977,-60.000,60.000,true,0.962
0.368,3000.000,522.815,166.157,240.000,137,-0.956,-60.000,60.000,true,0.962
0.391,3000.000,565.968,174.298,340.000,143,-0.931,-60.000,60.000,true,0.962
0.418,3000.000,616.180,184.611,360.000,150,-0.901,-60.000,60.000,true,0.962
0.440,3000.000,657.234,193.605,440.000,160,-0.864,-60.000,60.000,true,1.673
0.470,3000.000,711.542,206.486,500.000,168,-0.826,-60.000,60.000,true,1.673
0.492,3000.000,756.368,217.787,560.000,178,-0.789,-60.000,60.000,true,1.673
0.513,3000.000,802.309,230.074,620.000,193,-0.722,-60.000,60.000,true,1.673
0.548,3000.000,868.138,249.124,720.000,206,-0.668,-60.000,60.000,true,1.673
0.570,3000.000,912.655,262.666,740.000,218,-0.618,-60.000,60.000,true,1.673
0.595,3000.000,970.810,281.485,880.000,242,-0.513,-60.000,60.000,true,1.658
0.631,3000.000,1038.266,304.831,960.000,259,-0.447,-60.000,60.000,true,1.658
0.656,3000.000,1088.322,322.990,980.000,276,-0.376,-60.000,60.000,true,1.658
0.515,-2000.000,1055.141,340.496,1020.000,294,-0.300,-60.000,60.000,true,1.658
0.500,-2000.000,1024.611,356.136,1100.000,311,-0.221,-60.000,60.000,true,1.658
0.482,-2000.000,992.886,371.886,1120.000,330,-0.146,-60.000,60.000,true,1.658
0.454,-2000.000,955.759,389.628,1180.000,363,-0.008,-60.000,60.000,true,0.699
0.423,-2000.000,897.762,415.662,1160.000,389,0.096,-60.000,60.000,true,0.699
0.573,3000.000,953.923,433.520,1120.000,406,0.171,-60.000,60.000,true,0.699
0.428,-2000.000,915.191,451.243,1100.000,427,0.263,-60.000,60.000,true,0.699
0.409,-2000.000,880.698,466.432,1100.000,444,0.326,-60.000,60.000,true,0.699
0.395,-2000.000,853.026,478.235,1040.000,459,0.388,-60.000,60.000,true,0.699
0.376,-2000.000,821.718,491.098,940.000,475,0.459,-60.000,60.000,true,0.185
0.359,-2000.000,783.653,506.013,920.000,488,0.509,-60.000,60.000,true,0.185
0.341,-2000.000,747.215,519.627,860.000,503,0.572,-60.000,60.000,true,0.185
0.324,-2000.000,713.547,531.638,840.000,517,0.630,-60.000,60.000,true,0.185
0.308,-2000.000,682.370,542.276,780.000,528,0.676,-60.000,60.000,true,0.185
0.291,-2000.000,649.361,552.993,760.000,540,0.726,-60.000,60.000,true,0.185
0.275,-2000.000,617.094,562.949,720.000,552,0.776,-60.000,60.000,true,0.185
0.256,-2000.000,585.824,572.108,700.000,567,0.835,-60.000,60.000,true,0.543
0.237,-2000.000,544.922,583.252,700.000,577,0.881,-60.000,60.000,true,0.543
0.221,-2000.000,514.248,591.140,680.000,587,0.922,-60.000,60.000,true,0.543
0.204,-2000.000,482.610,598.774,680.000,597,0.964,-60.000,60.000,true,0.543
0.184,-2000.000,445.296,607.082,640.000,609,1.014,-60.000,60.000,true,0.543
0.000,-2166.896,620.000,618.000,620.000,619,1.056,-60.000,60.000,true,0.543
0.216,-3000.000,570.654,627.386,580.000,631,1.106,-60.000,60.000,true,0.295
0.183,-3000.000,496.309,639.686,540.000,642,1.148,-60.000,60.000,true,0.295
0.156,-3000.000,442.397,647.636,540.000,651,1.189,-60.000,60.000,true,0.295
0.130,-3000.000,391.637,654.263,540.000,660,1.227,-60.000,60.000,true,0.295
0.095,-3000.000,323.549,661.606,520.000,671,1.273,-60.000,60.000,true,0.295
0.071,-3000.000,276.540,665.939,500.000,679,1.302,-60.000,60.000,true,0.295
0.044,-3000.000,228.541,669.596,460.000,688,1.340,-60.000,60.000,true,0.138
0.013,-3000.000,168.324,672.974,440.000,694,1.369,-60.000,60.000,true,0.138
-0.011,-3000.000,124.175,674.802,420.000,700,1.394,-60.000,60.000,true,0.138
-0.038,-3000.000,74.225,676.038,400.000,706,1.415,-60.000,60.000,true,0.138
-0.063,-3000.000,28.376,676.471,340.000,710,1.431,-60.000,60.000,true,0.138
-0.138,-3000.000,-21.469,676.115,280.000,712,1.444,-60.000,60.000,true,0.138
-0.162,-3000.000,-66.391,675.120,220.000,715,1.457,-60.000,60.000,true,0.138
-0.186,-3000.000,-111.825,673.427,120.000,716,1.457,-60.000,60.000,true,0.594
-0.218,-3000.000,-174.483,669.783,100.000,716,1.457,-60.000,60.000,true,0.594
-0.243,-3000.000,-221.491,666.312,20.000,715,1.452,-60.000,60.000,true,0.594
-0.271,-3000.000,-277.001,661.187,-40.000,713,1.444,-60.000,60.000,true,0.594
-0.295,-3000.000,-323.818,656.133,-120.000,710,1.431,-60.000,60.000,true,0.594
-0.322,-3000.000,-377.432,649.388,-160.000,707,1.415,-60.000,60.000,true,0.594
-0.180,2000.000,-334.605,642.223,-260.000,699,1.386,-60.000,60.000,true,1.097
-0.161,2000.000,-292.316,636.042,-280.000,693,1.361,-60.000,60.000,true,1.097
-0.146,2000.000,-262.373,632.114,-320.000,688,1.335,-60.000,60.000,true,1.097
-0.130,2000.000,-232.300,628.621,-340.000,683,1.319,-60.000,60.000,true,1.097
-0.114,2000.000,-201.245,625.496,-320.000,678,1.298,-60.000,60.000,true,1.097
-0.096,2000.000,-168.646,622.747,-340.000,672,1.273,-60.000,60.000,true,1.097
-0.078,2000.000,-134.866,620.469,-320.000,667,1.252,-60.000,60.000,true,1.097
-0.060,2000.000,-102.827,618.822,-320.000,662,1.231,-60.000,60.000,true,0.462
-0.060,0.000,0.000,617.922,-240.000,660,1.223,-60.000,60.000,true,0.462
-0.058,-0.000,0.000,617.922,-180.000,659,1.219,-60.000,60.000,true,0.462
-0.058,-0.000,0.000,617.922,-120.000,658,1.214,-60.000,60.000,true,0.462
-0.058,-0.000,0.000,617.922,-40.000,658,1.214,-60.000,60.000,true,0.462
-0.058,-0.000,0.000,617.922,-40.000,658,1.214,-60.000,60.000,true,0.462
-0.058,-0.000,0.000,617.922,-0.000,658,1.214,-60.000,60.000,true,0.462
-0.057,-0.000,0.000,617.922,-20.000,657,1.210,-60.000,60.000,true,0.320
-0.057,-0.000,0.000,617.922,-20.000,657,1.210,-60.000,60.000,true,0.320
-0.057,-0.000,0.000,617.922,-40.000,656,1.206,-60.000,60.000,true,0.320
-0.057,-0.000,0.000,617.922,-20.000,656,1.206,-60.000,60.000,true,0.320
-0.057,-0.000,0.000,617.922,-20.000,656,1.206,-60.000,60.000,true,0.320
-0.055,-0.000,0.000,617.922,-40.000,655,1.202,-60.000,60.000,true,0.320
-0.055,-0.000,0.000,617.922,-20.000,655,1.202,-60.000,60.000,true,0.320
-0.055,-0.000,0.000,617.922,-40.000,654,1.198,-60.000,60.000,true,0.466
-0.055,-0.000,0.000,617.922,-20.000,654,1.198,-60.000,60.000,true,0.466
-0.054,-0.000,0.000,617.922,-40.000,653,1.194,-60.000,60.000,true,0.466
-0.054,-0.000,0.000,617.922,-20.000,653,1.189,-60.000,60.000,true,0.466
-0.054,-0.000,0.000,617.922,-40.000,652,1.189,-60.000,60.000,true,0.466
-0.052,-0.000,0.000,617.922,-40.000,651,1.185,-60.000,60.000,true,0.466
-0.052,-0.000,0.000,617.922,-40.000,650,1.181,-60.000,60.000,true,0.466
-0.050,-0.000,0.000,617.922,-40.000,649,1.177,-60.000,60.000,true,0.528
-0.050,-0.000,0.000,617.922,-60.000,648,1.173,-60.000,60.000,true,0.528
-0.049,-0.000,0.000,617.922,-80.000,647,1.169,-60.000,60.000,true,0.528
-0.049,-0.000,0.000,617.922,-80.000,646,1.164,-60.000,60.000,true,0.528
-0.046,-0.000,0.000,617.922,-80.000,644,1.156,-60.000,60.000,true,0.528
-0.046,-0.000,0.000,617.922,-80.000,643,1.152,-60.000,60.000,true,0.528
-0.045,-0.000,0.000,617.922,-80.000,641,1.144,-60.000,60.000,true,0.390
-0.045,-0.000,0.000,617.922,-60.000,640,1.139,-60.000,60.000,true,0.390
-0.043,-0.000,0.000,617.922,-60.000,640,1.135,-60.000,60.000,true,0.390
-0.043,-0.000,0.000,617.922,-60.000,639,1.135,-60.000,60.000,true,0.390
-0.041,-0.000,0.000,617.922,-60.000,638,1.131,-60.000,60.000,true,0.390
-0.041,-0.000,0.000,617.922,-60.000,637,1.127,-60.000,60.000,true,0.390
-0.040,-0.000,0.000,617.922,-60.000,636,1.123,-60.000,60.000,true,0.390
-0.040,-0.000,0.000,617.922,-60.000,635,1.118,-60.000,60.000,true,0.422
-0.038,-0.000,0.000,617.922,-60.000,634,1.114,-60.000,60.000,true,0.422
-0.038,-0.000,0.000,617.922,-60.000,633,1.110,-60.000,60.000,true,0.422
-0.036,-0.000,0.000,617.922,-60.000,632,1.106,-60.000,60.000,true,0.422
-0.036,-0.000,0.000,617.922,-60.000,631,1.102,-60.000,60.000,true,0.422
-0.035,-0.000,0.000,617.922,-60.000,630,1.098,-60.000,60.000,true,0.422
-0.035,-0.000,0.000,617.922,-60.000,628,1.089,-60.000,60.000,true,0.422
-0.032,-0.000,0.000,617.922,-60.000,626,1.081,-60.000,60.000,true,0.400
-0.032,-0.000,0.000,617.922,-80.000,625,1.077,-60.000,60.000,true,0.400
-0.030,-0.000,0.000,617.922,-80.000,624,1.073,-60.000,60.000,true,0.400
-0.030,-0.000,0.000,617.922,-80.000,623,1.068,-60.000,60.000,true,0.400
0.000,0.000,-80.000,622.000,-80.000,622,1.064,-60.000,60.000,true,0.400
0.000,0.000,-80.000,621.000,-80.000,621,1.060,-60.000,60.000,true,0.400
0.000,1390.958,-60.000,620.000,-60.000,620,1.056,-60.000,60.000,true,0.400
0.000,-1414.398,-80.000,619.000,-80.000,619,1.052,-60.000,60.000,true,0.080
0.000,966.489,-60.000,619.000,-40.000,619,1.052,-60.000,60.000,true,0.080
0.000,1330.270,-40.000,619.000,-40.000,619,1.052,-60.000,60.000,true,0.080
0.000,1309.240,-20.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.080
0.000,1133.618,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.080
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.080
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
-0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
-0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
-0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
-0.000,0.000,-0.000,619.000,-0.000,619,1.052,-60.000,60.000,true,0.003
-0.119,-3000.000,-43.138,618.380,-0.000,619,1.052,-60.000,60.000,false,0.003
-0.145,-3000.000,-93.981,616.787,-0.000,619,1.052,-60.000,60.000,false,0.003
-0.166,-3000.000,-136.833,614.832,-0.000,619,1.052,-60.000,60.000,false,0.003
-0.199,-3000.000,-199.550,610.661,-0.000,619,1.052,-60.000,60.000,false,0.003
-0.221,-3000.000,-243.418,607.101,-20.000,618,1.048,-60.000,60.000,false,0.003
-0.250,-3000.000,-296.017,601.911,-20.000,617,1.043,-60.000,60.000,false,0.003
-0.275,-3000.000,-343.494,596.475,-60.000,616,1.039,-60.000,60.000,false,0.003
-0.299,-3000.000,-388.251,590.683,-100.000,614,1.027,-60.000,60.000,false,0.003
-0.322,-3000.000,-431.393,584.479,-140.000,611,1.018,-60.000,60.000,false,0.003
-0.351,-3000.000,-482.485,576.262,-200.000,605,0.993,-60.000,60.000,false,1.749
-0.385,-3000.000,-543.286,565.251,-260.000,600,0.968,-60.000,60.000,false,1.749
-0.408,-3000.000,-587.327,556.629,-300.000,594,0.943,-60.000,60.000,false,1.749
-0.432,-3000.000,-633.777,546.816,-380.000,587,0.914,-60.000,60.000,false,1.749
-0.454,-3000.000,-677.117,537.034,-420.000,579,0.881,-60.000,60.000,false,1.749
-0.478,-3000.000,-723.982,525.724,-520.000,569,0.839,-60.000,60.000,false,1.749
-0.505,-3000.000,-776.730,512.067,-620.000,558,0.793,-60.000,60.000,false,1.749
-0.531,-3000.000,-827.478,498.070,-680.000,542,0.726,-60.000,60.000,false,2.022
-0.565,-3000.000,-890.889,479.239,-740.000,527,0.664,-60.000,60.000,false,2.022
-0.590,-3000.000,-942.288,463.095,-800.000,514,0.605,-60.000,60.000,false,2.022
-0.619,-3000.000,-1003.318,442.684,-900.000,494,0.522,-60.000,60.000,false,2.022
-0.643,-3000.000,-1054.489,424.698,-960.000,474,0.442,-60.000,60.000,false,2.022
-0.671,-3000.000,-1111.009,403.766,-1040.000,454,0.359,-60.000,60.000,false,2.022
-0.527,2000.000,-1074.613,384.210,-1100.000,428,0.250,-60.000,60.000,false,1.902
-0.501,2000.000,-1020.716,356.703,-1180.000,402,0.138,-60.000,60.000,false,1.902
-0.483,2000.000,-990.975,341.967,-1220.000,383,0.063,-60.000,60.000,false,1.902
-0.466,2000.000,-961.328,327.717,-1240.000,365,-0.013,-60.000,60.000,false,1.902
-0.448,2000.000,-930.496,313.372,-1220.000,347,-0.088,-60.000,60.000,false,1.902
-0.430,2000.000,-900.572,299.898,-1200.000,329,-0.167,-60.000,60.000,false,1.902
-0.410,2000.000,-867.000,285.344,-1180.000,310,-0.246,-60.000,60.000,false,1.902
-0.382,2000.000,-837.482,272.984,-1160.000,288,-0.338,-60.000,60.000,false,0.233
-0.362,2000.000,-797.646,257.096,-1120.000,270,-0.409,-60.000,60.000,false,0.233
-0.344,2000.000,-764.324,244.362,-1060.000,256,-0.472,-60.000,60.000,false,0.233
-0.326,2000.000,-733.231,232.963,-980.000,241,-0.534,-60.000,60.000,false,0.233
-0.307,2000.000,-699.874,221.290,-960.000,225,-0.597,-60.000,60.000,false,0.233
-0.290,2000.000,-668.772,210.890,-920.000,211,-0.659,-60.000,60.000,false,0.233
-0.272,2000.000,-636.758,200.697,-900.000,197,-0.714,-60.000,60.000,false,0.233
-0.253,2000.000,-607.002,191.666,-880.000,181,-0.780,-60.000,60.000,false,0.196
-0.231,2000.000,-565.068,179.818,-840.000,169,-0.831,-60.000,60.000,false,0.196
-0.214,2000.000,-532.232,171.080,-760.000,157,-0.881,-60.000,60.000,false,0.196
-0.192,2000.000,-492.589,161.316,-700.000,143,-0.939,-60.000,60.000,false,0.196
-0.173,2000.000,-457.013,153.187,-680.000,132,-0.985,-60.000,60.000,false,0.196
-0.157,2000.000,-426.320,146.645,-640.000,123,-1.018,-60.000,60.000,false,0.196
0.000,3839.887,-600.000,114.000,-600.000,112,-1.068,-60.000,60.000,false,0.174
-0.204,3000.000,-538.691,102.991,-560.000,104,-1.098,-60.000,60.000,false,0.174
-0.184,3000.000,-494.499,95.707,-520.000,97,-1.131,-60.000,60.000,false,0.174
-0.159,3000.000,-440.235,87.744,-460.000,90,-1.160,-60.000,60.000,false,0.174
-0.136,3000.000,-391.900,81.430,-420.000,82,-1.194,-60.000,60.000,false,0.174
-0.106,3000.000,-330.523,74.667,-400.000,75,-1.223,-60.000,60.000,false,0.174
-0.080,3000.000,-278.361,69.828,-380.000,66,-1.256,-60.000,60.000,false,0.681
-0.045,3000.000,-207.693,64.935,-360.000,60,-1.281,-60.000,60.000,false,0.681
-0.018,3000.000,-154.921,62.210,-340.000,55,-1.302,-60.000,60.000,false,0.681
0.007,3000.000,-104.474,60.453,-300.000,51,-1.319,-60.000,60.000,false,0.681
0.037,3000.000,-47.242,59.552,-240.000,47,-1.335,-60.000,60.000,false,0.681
0.128,3000.000,33.994,60.472,-160.000,44,-1.348,-60.000,60.000,false,0.204
0.161,3000.000,98.931,62.614,-100.000,43,-1.352,-60.000,60.000,false,0.204
0.197,3000.000,168.212,66.498,-40.000,43,-1.352,-60.000,60.000,false,0.204
0.229,3000.000,229.088,71.147,-0.000,43,-1.348,-60.000,60.000,false,0.204
0.255,3000.000,278.436,75.727,20.000,44,-1.348,-60.000,60.000,false,0.204
0.286,3000.000,337.039,82.311,60.000,47,-1.335,-60.000,60.000,false,0.379
0.324,3000.000,404.577,91.419,100.000,50,-1.323,-60.000,60.000,false,0.379
0.184,-2000.000,362.537,99.040,140.000,52,-1.315,-60.000,60.000,false,0.379
0.171,-2000.000,329.777,104.442,160.000,56,-1.298,-60.000,60.000,false,0.379
0.154,-2000.000,293.312,109.789,220.000,61,-1.277,-60.000,60.000,false,0.379
0.138,-2000.000,259.160,114.215,240.000,66,-1.252,-60.000,60.000,false,0.379
0.063,0.000,0.000,116.078,280.000,71,-1.235,-60.000,60.000,false,0.535
0.058,-0.000,0.000,116.078,280.000,76,-1.214,-60.000,60.000,false,0.535
0.054,-0.000,0.000,116.078,260.000,82,-1.189,-60.000,60.000,false,0.535
0.051,-0.000,0.000,116.078,240.000,84,-1.177,-60.000,60.000,false,0.535
0.049,-0.000,0.000,116.078,160.000,86,-1.173,-60.000,60.000,false,0.535
0.049,-0.000,0.000,116.078,140.000,87,-1.164,-60.000,60.000,false,0.535
0.048,-0.000,0.000,116.078,80.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,40.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,20.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,-0.000,88,-1.164,-60.000,60.000,false,0.131
0.048,-0.000,0.000,116.078,20.000,89,-1.160,-60.000,60.000,false,0.277
0.046,-0.000,0.000,116.078,20.000,90,-1.156,-60.000,60.000,false,0.277
0.046,-0.000,0.000,116.078,60.000,91,-1.152,-60.000,60.000,false,0.277
0.046,-0.000,0.000,116.078,40.000,91,-1.152,-60.000,60.000,false,0.277
0.046,-0.000,0.000,116.078,40.000,91,-1.152,-60.000,60.000,false,0.277
0.046,-0.000,0.000,116.078,20.000,91,-1.148,-60.000,60.000,false,0.277
0.044,-0.000,0.000,116.078,20.000,92,-1.148,-60.000,60.000,false,0.277
0.044,-0.000,0.000,116.078,20.000,92,-1.144,-60.000,60.000,false,0.371
0.044,-0.000,0.000,116.078,40.000,93,-1.144,-60.000,60.000,false,0.371
0.043,-0.000,0.000,116.078,40.000,94,-1.139,-60.000,60.000,false,0.371
0.043,-0.000,0.000,116.078,40.000,95,-1.135,-60.000,60.000,false,0.371
0.041,-0.000,0.000,116.078,60.000,96,-1.131,-60.000,60.000,false,0.371
0.041,-0.000,0.000,116.078,60.000,96,-1.127,-60.000,60.000,false,0.371
0.041,-0.000,0.000,116.078,60.000,98,-1.123,-60.000,60.000,false,0.371
0.040,-0.000,0.000,116.078,60.000,98,-1.118,-60.000,60.000,false,0.320
0.038,-0.000,0.000,116.078,60.000,100,-1.114,-60.000,60.000,false,0.320
0.038,-0.000,0.000,116.078,80.000,101,-1.110,-60.000,60.000,false,0.320
0.036,-0.000,0.000,116.078,60.000,102,-1.106,-60.000,60.000,false,0.320
0.036,-0.000,0.000,116.078,60.000,102,-1.106,-60.000,60.000,false,0.320
0.036,-0.000,0.000,116.078,60.000,103,-1.102,-60.000,60.000,false,0.320
0.035,-0.000,0.000,116.078,60.000,104,-1.098,-60.000,60.000,false,0.320
0.035,-0.000,0.000,116.078,40.000,104,-1.098,-60.000,60.000,false,0.269
0.035,-0.000,0.000,116.078,40.000,105,-1.093,-60.000,60.000,false,0.269
0.035,-0.000,0.000,116.078,40.000,105,-1.093,-60.000,60.000,false,0.269
0.033,-0.000,0.000,116.078,40.000,106,-1.089,-60.000,60.000,false,0.269
0.033,-0.000,0.000,116.078,40.000,107,-1.085,-60.000,60.000,false,0.269
0.033,-0.000,0.000,116.078,40.000,107,-1.085,-60.000,60.000,false,0.269
0.031,-0.000,0.000,116.078,40.000,108,-1.081,-60.000,60.000,false,0.269
0.031,-0.000,0.000,116.078,60.000,109,-1.077,-60.000,60.000,false,0.357
0.030,-0.000,0.000,116.078,60.000,110,-1.073,-60.000,60.000,false,0.357
0.030,-0.000,0.000,116.078,60.000,111,-1.068,-60.000,60.000,false,0.357
0.000,0.000,60.000,112.000,60.000,112,-1.064,-60.000,60.000,false,0.357
0.000,1177.495,80.000,113.000,80.000,113,-1.060,-60.000,60.000,false,0.357
0.000,-1263.547,60.000,114.000,60.000,114,-1.056,-60.000,60.000,false,0.357
0.000,1061.724,80.000,115.000,60.000,115,-1.048,-60.000,60.000,false,0.309
0.000,-1065.700,60.000,116.000,60.000,116,-1.048,-60.000,60.000,false,0.309
0.000,-1275.890,40.000,116.000,20.000,116,-1.048,-60.000,60.000,false,0.309
0.000,-910.389,20.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.309
0.000,-679.618,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.309
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.309
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.000,0.000,-0.000,116.000,-0.000,116,-1.048,-60.000,60.000,false,0.003
0.118,3000.000,41.463,116.573,-0.000,116,-1.048,-60.000,60.000,true,0.003
0.143,3000.000,91.493,118.099,-0.000,117,-1.043,-60.000,60.000,true,0.003
0.168,3000.000,143.522,120.588,40.000,118,-1.039,-60.000,60.000,true,0.003
0.191,3000.000,190.033,123.534,60.000,119,-1.035,-60.000,60.000,true,0.776
0.216,3000.000,240.268,127.557,80.000,121,-1.027,-60.000,60.000,true,0.776
0.243,3000.000,290.040,132.369,100.000,124,-1.014,-60.000,60.000,true,0.776
0.274,3000.000,350.567,139.442,160.000,127,-0.997,-60.000,60.000,true,0.776
0.300,3000.000,400.781,146.151,200.000,132,-0.981,-60.000,60.000,true,0.776
0.323,3000.000,446.012,152.875,240.000,136,-0.964,-60.000,60.000,true,0.776
0.346,3000.000,491.342,160.299,300.000,142,-0.935,-60.000,60.000,true,1.341
0.373,3000.000,544.954,170.038,340.000,149,-0.906,-60.000,60.000,true,1.341
0.398,3000.000,594.885,179.939,400.000,158,-0.872,-60.000,60.000,true,1.341
0.438,3000.000,674.162,197.754,520.000,174,-0.801,-60.000,60.000,true,1.341
0.470,3000.000,733.217,212.188,580.000,184,-0.760,-60.000,60.000,true,1.341
0.494,3000.000,782.139,224.942,620.000,195,-0.714,-60.000,60.000,true,1.341
0.519,3000.000,833.247,239.137,660.000,209,-0.655,-60.000,60.000,true,1.312
0.547,3000.000,888.587,255.529,740.000,222,-0.601,-60.000,60.000,true,1.312
0.574,3000.000,941.041,271.983,780.000,239,-0.530,-60.000,60.000,true,1.312
0.605,3000.000,1002.001,292.343,860.000,259,-0.447,-60.000,60.000,true,1.312
0.638,3000.000,1061.579,313.426,920.000,275,-0.380,-60.000,60.000,true,1.312
0.663,3000.000,1112.157,332.176,960.000,292,-0.309,-60.000,60.000,true,1.312
0.523,-2000.000,1079.940,349.572,1020.000,311,-0.230,-60.000,60.000,true,1.607
0.503,-2000.000,1043.541,368.564,1100.000,331,-0.146,-60.000,60.000,true,1.607
0.485,-2000.000,1011.110,384.959,1160.000,351,-0.058,-60.000,60.000,true,1.607
0.462,-2000.000,977.632,401.324,1220.000,378,0.050,-60.000,60.000,true,1.607
0.442,-2000.000,935.855,420.873,1260.000,398,0.138,-60.000,60.000,true,1.607
